user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid,sightType
13,AT004,13,0,right,ID015,right,towards,5,5,3012,True,sighted
13,AT004,14,1,right,ID015,right,towards,6,6,4911,True,sighted
13,AT004,15,0,left,ID017,left,towards,-5,5,2492,True,sighted
13,AT004,16,2,left,ID017,right,away,-4,4,5524,True,sighted
13,AT004,17,0,left,ID015,right,away,-6,6,3253,True,sighted
13,AT004,18,3,right,ID015,right,towards,-15,15,3722,True,sighted
13,AT004,19,1,left,ID017,right,away,-5,5,2054,True,sighted
13,AT004,20,3,left,ID015,left,towards,-17,17,4273,True,sighted
13,AT004,21,0,right,ID017,right,towards,5,5,2116,True,sighted
13,AT004,22,2,left,ID015,left,towards,-5,5,2739,True,sighted
13,AT004,23,3,right,ID017,right,towards,12,12,3025,True,sighted
13,AT004,24,3,left,ID017,right,away,-12,12,4092,True,sighted
13,AT004,25,0,right,ID015,left,away,5,5,2592,True,sighted
13,AT004,26,1,left,ID015,left,towards,-6,6,3243,True,sighted
13,AT004,27,1,right,ID017,left,away,4,4,1787,True,sighted
13,AT004,28,2,right,ID017,left,away,6,6,3653,True,sighted
13,AT004,29,1,left,ID015,right,away,-7,7,2896,True,sighted
13,AT004,30,3,left,ID017,left,towards,-11,11,3067,True,sighted
13,AT004,31,2,left,ID015,right,away,-7,7,2660,True,sighted
14,AT004,0,3,left,ID015,right,away,0,0,137527,False,sighted
14,AT004,1,1,left,ID017,right,away,-2,2,13221,False,sighted
14,AT004,2,1,right,ID017,right,towards,3,3,5255,False,sighted
14,AT004,3,2,left,ID015,right,away,-3,3,7328,False,sighted
14,AT004,4,1,left,ID015,right,away,-1,1,6160,False,sighted
14,AT004,5,3,right,ID017,left,away,1,1,3024,False,sighted
14,AT004,6,1,right,ID017,left,away,2,2,6031,False,sighted
14,AT004,7,2,right,ID015,right,towards,0,0,3463,False,sighted
14,AT004,8,0,left,ID017,left,towards,-1,1,3480,False,sighted
14,AT004,9,3,right,ID015,left,away,2,2,11464,False,sighted
14,AT004,10,3,right,ID015,right,towards,2,2,1976,False,sighted
14,AT004,11,0,right,ID015,right,towards,2,2,2072,False,sighted
14,AT004,12,1,left,ID015,left,towards,-2,2,2096,False,sighted
14,AT004,13,2,right,ID017,right,towards,2,2,1735,False,sighted
14,AT004,14,0,left,ID015,left,towards,-2,2,1487,False,sighted
14,AT004,15,2,left,ID017,right,away,-2,2,1791,False,sighted
14,AT004,16,1,left,ID017,left,towards,-2,2,2311,False,sighted
14,AT004,17,0,right,ID015,left,away,2,2,1711,False,sighted
14,AT004,18,0,left,ID017,right,away,-2,2,18992,False,sighted
14,AT004,19,1,right,ID015,left,away,2,2,3120,False,sighted
14,AT004,20,1,right,ID015,right,towards,2,2,2248,False,sighted
14,AT004,21,2,left,ID017,left,towards,-2,2,2872,False,sighted
14,AT004,22,3,left,ID017,left,towards,-1,1,2424,False,sighted
14,AT004,23,0,right,ID017,right,towards,2,2,2104,False,sighted
14,AT004,24,3,left,ID017,right,away,-55,55,11751,False,sighted
14,AT004,25,0,left,ID015,right,away,-55,55,10415,False,sighted
14,AT004,26,3,left,ID015,left,towards,-71,71,5279,False,sighted
14,AT004,27,2,left,ID015,left,towards,-68,68,5159,False,sighted
14,AT004,28,2,right,ID015,left,away,74,74,5408,False,sighted
14,AT004,29,0,right,ID017,left,away,42,42,12216,False,sighted
14,AT004,30,2,right,ID017,left,away,78,78,5767,False,sighted
14,AT004,31,3,right,ID017,right,towards,67,67,5447,False,sighted
15,AT004,0,1,left,ID015,right,away,-13,13,7213841,True,sighted
15,AT004,1,3,right,ID017,left,away,15,15,7071,True,sighted
15,AT004,2,1,left,ID015,left,towards,-9,9,3392,True,sighted
15,AT004,3,0,right,ID017,right,towards,4,4,2208,True,sighted
15,AT004,4,3,left,ID017,left,towards,-15,15,4032,True,sighted
15,AT004,5,1,right,ID017,left,away,6,6,3182,True,sighted
15,AT004,6,2,right,ID017,left,away,6,6,8927,True,sighted
15,AT004,7,3,left,ID017,right,away,-13,13,3567,True,sighted
15,AT004,8,0,left,ID015,left,towards,-6,6,5518,True,sighted
15,AT004,9,2,left,ID015,left,towards,-6,6,2976,True,sighted
15,AT004,10,1,left,ID017,left,towards,-11,11,3919,True,sighted
15,AT004,11,0,left,ID015,right,away,-6,6,5727,True,sighted
15,AT004,12,2,right,ID015,right,towards,5,5,3951,True,sighted
15,AT004,13,1,left,ID017,right,away,-11,11,3231,True,sighted
15,AT004,14,0,right,ID015,left,away,3,3,2880,False,sighted
15,AT004,15,3,right,ID015,left,away,8,8,2015,True,sighted
15,AT004,16,1,right,ID017,right,towards,8,8,2032,True,sighted
15,AT004,17,0,right,ID017,left,away,4,4,1759,True,sighted
15,AT004,18,3,right,ID015,right,towards,8,8,2448,True,sighted
15,AT004,19,2,left,ID017,left,towards,-4,4,1790,True,sighted
15,AT004,20,2,right,ID017,right,towards,3,3,2111,False,sighted
15,AT004,21,0,right,ID015,right,towards,5,5,1919,True,sighted
15,AT004,22,0,left,ID017,left,towards,-5,5,2015,True,sighted
15,AT004,23,3,left,ID015,right,away,-7,7,3823,True,sighted
15,AT004,24,1,right,ID015,left,away,7,7,3167,True,sighted
15,AT004,25,0,left,ID017,right,away,-4,4,1839,True,sighted
15,AT004,26,1,right,ID015,right,towards,7,7,2254,True,sighted
15,AT004,27,3,left,ID015,left,towards,-7,7,2593,True,sighted
15,AT004,28,2,left,ID015,right,away,-6,6,2415,True,sighted
15,AT004,29,2,right,ID015,left,away,6,6,1807,True,sighted
15,AT004,30,3,right,ID017,right,towards,6,6,2799,True,sighted
15,AT004,31,2,left,ID017,right,away,-5,5,2400,True,sighted
16,AT004,0,0,right,ID015,left,away,29,29,118238,True,sighted
16,AT004,1,0,left,ID015,right,away,-28,28,2729,True,sighted
16,AT004,2,2,right,ID017,left,away,28,28,4173,True,sighted
16,AT004,3,1,left,ID017,right,away,-41,41,3080,False,sighted
16,AT004,4,3,right,ID017,right,towards,46,46,3487,False,sighted
16,AT004,5,3,right,ID015,left,away,47,47,3192,False,sighted
16,AT004,6,0,right,ID017,right,towards,33,33,3423,True,sighted
16,AT004,7,1,left,ID017,left,towards,-28,28,2632,True,sighted
16,AT004,8,1,right,ID015,right,towards,35,35,2775,True,sighted
16,AT004,9,3,left,ID017,right,away,-45,45,2720,False,sighted
16,AT004,10,1,left,ID015,right,away,-53,53,3543,False,sighted
16,AT004,11,0,left,ID017,right,away,-29,29,2993,True,sighted
16,AT004,12,3,right,ID015,right,towards,45,45,2792,False,sighted
16,AT004,13,2,left,ID015,right,away,-38,38,2592,True,sighted
16,AT004,14,2,left,ID017,right,away,-42,42,3063,False,sighted
16,AT004,15,3,right,ID017,left,away,46,46,3096,False,sighted
16,AT004,16,0,right,ID015,right,towards,21,21,2249,True,sighted
16,AT004,17,2,left,ID017,left,towards,-30,30,2768,True,sighted
16,AT004,18,1,right,ID015,left,away,29,29,2512,True,sighted
16,AT004,19,0,right,ID017,left,away,22,22,2296,True,sighted
16,AT004,20,2,left,ID015,left,towards,-35,35,2416,True,sighted
16,AT004,21,2,right,ID017,right,towards,33,33,2583,True,sighted
16,AT004,22,3,left,ID015,right,away,-56,56,3241,False,sighted
16,AT004,23,0,left,ID015,left,towards,-33,33,2576,True,sighted
16,AT004,24,1,left,ID015,left,towards,-47,47,3135,False,sighted
16,AT004,25,3,left,ID015,left,towards,-57,57,3152,False,sighted
16,AT004,26,1,right,ID017,left,away,38,38,2511,True,sighted
16,AT004,27,3,left,ID017,left,towards,-58,58,3376,False,sighted
16,AT004,28,0,left,ID017,left,towards,-30,30,2295,True,sighted
16,AT004,29,1,right,ID017,right,towards,31,31,2104,True,sighted
16,AT004,30,2,right,ID015,left,away,-37,37,2257,True,sighted
16,AT004,31,2,right,ID015,right,towards,31,31,2469,True,sighted
17,AT004,0,0,left,ID015,left,towards,-13,13,89908,True,sighted
17,AT004,1,3,right,ID015,left,away,14,14,9691,True,sighted
17,AT004,2,1,right,ID015,right,towards,17,17,12772,True,sighted
17,AT004,3,1,right,ID017,right,towards,23,23,8098,True,sighted
17,AT004,4,3,left,ID015,right,away,-14,14,6482,True,sighted
17,AT004,5,2,left,ID017,left,towards,-16,16,6034,True,sighted
17,AT004,6,3,right,ID015,right,towards,16,16,5748,True,sighted
17,AT004,7,1,left,ID015,left,towards,-16,16,4095,True,sighted
17,AT004,8,2,right,ID017,left,away,17,17,4323,True,sighted
17,AT004,9,0,left,ID015,right,away,-13,13,6108,True,sighted
17,AT004,10,0,right,ID017,left,away,14,14,3441,True,sighted
17,AT004,11,1,left,ID015,right,away,-13,13,2864,True,sighted
17,AT004,12,3,right,ID017,right,towards,13,13,2704,True,sighted
17,AT004,13,2,right,ID017,right,towards,16,16,3534,True,sighted
17,AT004,14,0,right,ID015,left,away,18,18,4050,True,sighted
17,AT004,15,3,right,ID017,left,away,16,16,3913,True,sighted
17,AT004,16,2,left,ID015,right,away,-17,17,2725,True,sighted
17,AT004,17,0,right,ID015,right,towards,16,16,5413,True,sighted
17,AT004,18,2,left,ID015,left,towards,-13,13,2808,True,sighted
17,AT004,19,2,right,ID015,left,away,18,18,2472,True,sighted
17,AT004,20,1,left,ID017,left,towards,-17,17,2516,True,sighted
17,AT004,21,1,left,ID017,right,away,-16,16,2485,True,sighted
17,AT004,22,2,right,ID015,right,towards,13,13,3445,True,sighted
17,AT004,23,3,left,ID017,right,away,-13,13,2794,True,sighted
17,AT004,24,1,right,ID017,left,away,11,11,2131,True,sighted
17,AT004,25,2,left,ID017,right,away,-13,13,4355,True,sighted
17,AT004,26,3,left,ID015,left,towards,-16,16,2627,True,sighted
17,AT004,27,0,left,ID017,left,towards,-15,15,2415,True,sighted
17,AT004,28,3,left,ID017,left,towards,-12,12,2515,True,sighted
17,AT004,29,0,left,ID017,right,away,-8,8,4919,True,sighted
17,AT004,30,0,right,ID017,right,towards,14,14,2942,True,sighted
17,AT004,31,1,right,ID015,left,away,15,15,2568,True,sighted
18,AT004,0,2,left,ID017,left,towards,0,0,162122,False,sighted
18,AT004,1,2,left,ID017,right,away,-3,3,15169,False,sighted
18,AT004,2,0,left,ID017,left,towards,-3,3,6225,False,sighted
18,AT004,3,2,left,ID015,right,away,-4,4,4382,True,sighted
18,AT004,4,2,left,ID015,left,towards,-4,4,3220,True,sighted
18,AT004,5,0,left,ID015,left,towards,-3,3,4768,False,sighted
18,AT004,6,2,right,ID015,right,towards,3,3,3967,False,sighted
18,AT004,7,0,left,ID015,right,away,-3,3,3215,False,sighted
18,AT004,8,2,right,ID015,left,away,3,3,4558,False,sighted
18,AT004,9,2,right,ID017,right,towards,5,5,3577,True,sighted
18,AT004,10,0,left,ID017,right,away,-3,3,3205,False,sighted
18,AT004,11,2,right,ID017,left,away,3,3,4161,False,sighted
18,AT004,12,0,right,ID015,left,away,3,3,3954,False,sighted
18,AT004,13,3,left,ID017,left,towards,-6,6,5226,True,sighted
18,AT004,14,3,left,ID017,right,away,-6,6,3536,True,sighted
18,AT004,15,0,right,ID017,right,towards,3,3,2153,False,sighted
18,AT004,16,0,right,ID017,left,away,3,3,2519,False,sighted
18,AT004,17,0,right,ID015,right,towards,3,3,2101,False,sighted
18,AT004,18,1,left,ID017,right,away,-4,4,2783,True,sighted
18,AT004,19,3,left,ID015,left,towards,-6,6,3646,True,sighted
18,AT004,20,1,left,ID017,left,towards,-4,4,3095,True,sighted
18,AT004,21,3,left,ID015,right,away,-6,6,3805,True,sighted
18,AT004,22,1,left,ID015,right,away,-3,3,3582,False,sighted
18,AT004,23,3,right,ID017,right,towards,6,6,2791,True,sighted
18,AT004,24,1,left,ID015,left,towards,-3,3,2128,False,sighted
18,AT004,25,1,right,ID017,left,away,3,3,2898,False,sighted
18,AT004,26,1,right,ID015,left,away,4,4,2334,True,sighted
18,AT004,27,1,right,ID017,right,towards,4,4,1831,True,sighted
18,AT004,28,1,right,ID015,right,towards,4,4,2263,True,sighted
18,AT004,29,3,right,ID015,left,away,6,6,6569,True,sighted
18,AT004,30,3,right,ID017,left,away,6,6,2448,True,sighted
18,AT004,31,3,right,ID015,right,towards,5,5,3293,True,sighted
19,AT004,0,0,left,ID015,left,towards,-11,11,14805,True,sighted
19,AT004,1,0,left,ID017,left,towards,-12,12,6391,True,sighted
19,AT004,2,2,left,ID015,left,towards,-14,14,8312,True,sighted
19,AT004,3,1,right,ID015,left,away,13,13,9919,True,sighted
19,AT004,4,2,left,ID017,right,away,-8,8,7119,True,sighted
19,AT004,5,0,right,ID017,left,away,10,10,6120,True,sighted
19,AT004,6,3,right,ID015,left,away,20,20,10791,True,sighted
19,AT004,7,1,left,ID015,left,towards,-13,13,6775,True,sighted
19,AT004,8,3,left,ID017,right,away,-9,9,10488,True,sighted
19,AT004,9,0,left,ID015,right,away,-13,13,6893,True,sighted
19,AT004,10,2,right,ID015,right,towards,13,13,4859,True,sighted
19,AT004,11,3,left,ID015,right,away,-21,21,9976,True,sighted
19,AT004,12,3,right,ID017,right,towards,16,16,4679,True,sighted
19,AT004,13,3,right,ID015,right,towards,19,19,6687,True,sighted
19,AT004,14,2,right,ID017,left,away,16,16,8439,True,sighted
19,AT004,15,2,left,ID015,right,away,-20,20,5184,True,sighted
19,AT004,16,1,right,ID017,right,towards,21,21,6184,True,sighted
19,AT004,17,3,right,ID017,left,away,19,19,6703,True,sighted
19,AT004,18,1,right,ID015,right,towards,25,25,5104,True,sighted
19,AT004,19,0,left,ID017,right,away,-20,20,5088,True,sighted
19,AT004,20,2,right,ID017,right,towards,18,18,5512,True,sighted
19,AT004,21,0,right,ID015,left,away,13,13,3928,True,sighted
19,AT004,22,1,left,ID017,right,away,-19,19,6280,True,sighted
19,AT004,23,0,right,ID017,right,towards,12,12,7208,True,sighted
19,AT004,24,1,left,ID017,left,towards,-16,16,5216,True,sighted
19,AT004,25,1,right,ID017,left,away,16,16,7136,True,sighted
19,AT004,26,2,right,ID015,left,away,17,17,13519,True,sighted
19,AT004,27,0,right,ID015,right,towards,13,13,7296,True,sighted
19,AT004,28,1,left,ID015,right,away,-11,11,6382,True,sighted
19,AT004,29,2,left,ID017,left,towards,-13,13,4895,True,sighted
19,AT004,30,3,left,ID017,left,towards,-27,27,7783,True,sighted
19,AT004,31,3,left,ID015,left,towards,-22,22,4928,True,sighted
20,AT004,0,0,left,ID015,left,towards,-4,4,114932,True,sighted
20,AT004,1,3,left,ID015,right,away,-9,9,21007,True,sighted
20,AT004,2,3,left,ID015,left,towards,-11,11,10204,True,sighted
20,AT004,3,0,left,ID017,left,towards,6,6,8690,True,sighted
20,AT004,4,2,right,ID017,right,towards,8,8,7446,True,sighted
20,AT004,5,1,right,ID015,left,away,7,7,6510,True,sighted
20,AT004,6,2,left,ID015,right,away,-13,13,7293,True,sighted
20,AT004,7,0,left,ID017,right,away,8,8,6698,True,sighted
20,AT004,8,3,right,ID017,left,away,14,14,8347,True,sighted
20,AT004,9,2,right,ID015,left,away,10,10,6377,True,sighted
20,AT004,10,1,left,ID015,right,away,-10,10,5735,True,sighted
20,AT004,11,1,right,ID017,right,towards,10,10,5108,True,sighted
20,AT004,12,3,left,ID017,left,towards,-16,16,7730,True,sighted
20,AT004,13,0,left,ID015,right,away,6,6,4592,True,sighted
20,AT004,14,2,left,ID015,left,towards,-8,8,4634,True,sighted
20,AT004,15,1,right,ID017,left,away,11,11,6242,True,sighted
20,AT004,16,0,right,ID017,right,towards,-8,8,7686,True,sighted
20,AT004,17,0,right,ID015,right,towards,9,9,9058,True,sighted
20,AT004,18,3,right,ID015,left,away,16,16,10579,True,sighted
20,AT004,19,0,right,ID017,left,away,8,8,7772,True,sighted
20,AT004,20,0,right,ID015,left,away,8,8,6500,True,sighted
20,AT004,21,2,right,ID015,right,towards,9,9,6746,True,sighted
20,AT004,22,2,left,ID017,right,away,-8,8,7593,True,sighted
20,AT004,23,2,right,ID017,left,away,11,11,10630,True,sighted
20,AT004,24,1,left,ID017,right,away,-11,11,5378,True,sighted
20,AT004,25,3,right,ID015,right,towards,13,13,12608,True,sighted
20,AT004,26,2,left,ID017,left,towards,-10,10,5511,True,sighted
20,AT004,27,3,left,ID017,right,away,-14,14,6971,True,sighted
20,AT004,28,1,right,ID015,right,towards,9,9,5042,True,sighted
20,AT004,29,1,left,ID015,left,towards,-10,10,6617,True,sighted
20,AT004,30,1,left,ID017,left,towards,12,12,5696,True,sighted
20,AT004,31,3,right,ID017,right,towards,12,12,22534,True,sighted
21,AT004,0,1,left,ID017,left,towards,-17,17,110824,True,sighted
21,AT004,1,0,right,ID015,left,away,7,7,10223,True,sighted
21,AT004,2,2,right,ID017,left,away,8,8,9200,True,sighted
21,AT004,3,2,left,ID015,right,away,-10,10,7112,True,sighted
21,AT004,4,2,right,ID015,right,towards,10,10,5160,True,sighted
21,AT004,5,1,right,ID015,right,towards,6,6,5951,True,sighted
21,AT004,6,2,right,ID017,right,towards,10,10,5120,True,sighted
21,AT004,7,3,right,ID017,left,away,9,9,9591,True,sighted
21,AT004,8,3,right,ID015,right,towards,8,8,4215,True,sighted
21,AT004,9,2,left,ID015,left,towards,-8,8,4872,True,sighted
21,AT004,10,1,right,ID015,left,away,11,11,6751,True,sighted
21,AT004,11,3,right,ID015,left,away,9,9,5127,True,sighted
21,AT004,12,0,left,ID015,right,away,-5,5,6423,True,sighted
21,AT004,13,0,left,ID017,right,away,-6,6,3816,True,sighted
21,AT004,14,2,right,ID015,left,away,12,12,5087,True,sighted
21,AT004,15,1,right,ID017,right,towards,7,7,5031,True,sighted
21,AT004,16,3,left,ID017,left,towards,-8,8,4544,True,sighted
21,AT004,17,0,right,ID015,right,towards,5,5,3072,True,sighted
21,AT004,18,2,left,ID017,left,towards,-6,6,2960,True,sighted
21,AT004,19,1,left,ID015,right,away,-5,5,5872,True,sighted
21,AT004,20,3,left,ID015,left,towards,-5,5,5424,True,sighted
21,AT004,21,3,left,ID017,right,away,-5,5,3928,True,sighted
21,AT004,22,1,left,ID015,left,towards,-6,6,5000,True,sighted
21,AT004,23,0,right,ID017,left,away,4,4,8728,True,sighted
21,AT004,24,2,left,ID017,right,away,-10,10,5120,True,sighted
21,AT004,25,0,left,ID017,left,towards,-7,7,3592,True,sighted
21,AT004,26,1,left,ID017,right,away,-6,6,3064,True,sighted
21,AT004,27,1,right,ID017,left,away,6,6,3640,True,sighted
21,AT004,28,0,left,ID015,left,towards,-9,9,4072,True,sighted
21,AT004,29,3,left,ID015,right,away,-7,7,4152,True,sighted
21,AT004,30,3,right,ID017,right,towards,8,8,4720,True,sighted
21,AT004,31,0,right,ID017,right,towards,8,8,4544,True,sighted
22,AT004,0,2,right,ID017,left,away,5,5,172808,True,sighted
22,AT004,1,0,right,ID017,left,away,2,2,4716,False,sighted
22,AT004,2,3,right,ID017,left,away,2,2,4687,False,sighted
22,AT004,3,0,right,ID017,right,towards,1,1,18760,False,sighted
22,AT004,4,2,right,ID015,right,towards,1,1,1071,False,sighted
22,AT004,5,3,left,ID017,left,towards,-2,2,2951,False,sighted
22,AT004,6,1,right,ID015,right,towards,2,2,1600,False,sighted
22,AT004,7,2,left,ID017,right,away,-6,6,4287,True,sighted
22,AT004,8,2,right,ID015,left,away,4,4,1912,True,sighted
22,AT004,9,3,left,ID015,right,away,-4,4,2055,True,sighted
22,AT004,10,0,left,ID017,right,away,-3,3,2016,False,sighted
22,AT004,11,1,left,ID015,right,away,-3,3,2321,False,sighted
22,AT004,12,1,left,ID015,left,towards,-3,3,1447,False,sighted
22,AT004,13,3,right,ID015,right,towards,3,3,1207,False,sighted
22,AT004,14,2,right,ID017,right,towards,2,2,1348,False,sighted
22,AT004,15,2,left,ID015,left,towards,-2,2,1503,False,sighted
22,AT004,16,3,right,ID015,left,away,2,2,2047,False,sighted
22,AT004,17,0,left,ID015,right,away,-3,3,2536,False,sighted
22,AT004,18,1,left,ID017,right,away,-3,3,1463,False,sighted
22,AT004,19,1,left,ID017,left,towards,-2,2,1183,False,sighted
22,AT004,20,0,left,ID015,left,towards,-2,2,1007,False,sighted
22,AT004,21,2,left,ID015,right,away,-2,2,1263,False,sighted
22,AT004,22,1,right,ID017,right,towards,3,3,1167,False,sighted
22,AT004,23,2,left,ID017,left,towards,-3,3,1247,False,sighted
22,AT004,24,1,right,ID015,left,away,4,4,1407,True,sighted
22,AT004,25,0,left,ID017,left,towards,-5,5,1632,True,sighted
22,AT004,26,3,left,ID017,right,away,-6,6,2079,True,sighted
22,AT004,27,0,right,ID015,right,towards,5,5,1374,True,sighted
22,AT004,28,1,right,ID017,left,away,5,5,1295,True,sighted
22,AT004,29,3,left,ID015,left,towards,-5,5,1439,True,sighted
22,AT004,30,3,right,ID017,right,towards,4,4,1255,True,sighted
22,AT004,31,0,right,ID015,left,away,4,4,1319,True,sighted
23,AT004,0,1,right,ID015,right,towards,13,13,125661,True,sighted
23,AT004,1,0,right,ID017,left,away,12,12,9151,True,sighted
23,AT004,2,2,left,ID017,right,away,-12,12,4431,True,sighted
23,AT004,3,0,left,ID015,right,away,-30,30,3975,True,sighted
23,AT004,4,2,right,ID017,left,away,16,16,3583,True,sighted
23,AT004,5,0,right,ID017,right,towards,22,22,4055,True,sighted
23,AT004,6,0,right,ID015,left,away,26,26,4032,True,sighted
23,AT004,7,2,right,ID017,right,towards,26,26,4447,True,sighted
23,AT004,8,0,left,ID017,left,towards,-16,16,3848,True,sighted
23,AT004,9,3,left,ID017,left,towards,-15,15,5896,True,sighted
23,AT004,10,3,right,ID015,left,away,14,14,6584,True,sighted
23,AT004,11,3,left,ID017,right,away,-29,29,11319,True,sighted
23,AT004,12,1,left,ID015,right,away,-21,21,5704,True,sighted
23,AT004,13,3,right,ID017,right,towards,22,22,5256,True,sighted
23,AT004,14,1,right,ID017,right,towards,28,28,3176,True,sighted
23,AT004,15,1,right,ID017,left,away,31,31,4063,True,sighted
23,AT004,16,0,left,ID015,left,towards,-27,27,4711,True,sighted
23,AT004,17,1,right,ID015,left,away,25,25,4343,True,sighted
23,AT004,18,1,left,ID017,left,towards,-25,25,4423,True,sighted
23,AT004,19,0,left,ID017,right,away,-27,27,3423,True,sighted
23,AT004,20,2,left,ID017,left,towards,-33,33,6160,True,sighted
23,AT004,21,1,left,ID015,left,towards,-49,49,5456,False,sighted
23,AT004,22,3,right,ID015,right,towards,28,28,3240,True,sighted
23,AT004,23,2,left,ID015,right,away,-35,35,3480,True,sighted
23,AT004,24,2,left,ID015,left,towards,-32,32,4127,True,sighted
23,AT004,25,0,right,ID015,right,towards,19,19,2535,True,sighted
23,AT004,26,3,left,ID015,right,away,0,0,207,False,sighted
